sgRNA	gene	CRISPR_C7448911.sample	CRISPR_C6596666.sample
RNF2_CCDS1365.1_ex2_1:185062386-185062409:+_5-4	RNF2	177	347
sgDHX37_7	DHX37_LS	117	417
DOHH_CCDS12108.1_ex1_19:3492406-3492429:-_5-1	DOHH	644	690
DZIP1L_CCDS3096.1_ex13_3:137816642-137816665:-_5-3	DZIP1L	563	402
KLK7_CCDS12812.1_ex2_19:51483487-51483510:+_5-3	KLK7	1126	617
ALG11_CCDS31977.1_ex1_13:52593158-52593181:+_5-1	ALG11	103	128
UGP2_CCDS1875.1_ex3_2:64109649-64109672:+_5-2	UGP2	217	291
ZMYND8_CCDS13404.1_ex11_20:45905094-45905117:+_5-1	ZMYND8	703	814
sgEED_6	EED_LS	199	182
MIS12_CCDS11074.1_ex0_17:5392493-5392516:+_5-4	MIS12	37	137
POLE4_CCDS1957.1_ex0_2:75185961-75185984:+_5-4	POLE4	913	689
RCBTB1_CCDS9418.1_ex7_13:50129726-50129749:+_5-3	RCBTB1	147	223
SHISA3_CCDS33979.1_ex0_4:42400255-42400278:+_5-3	SHISA3	679	809
SPC25_CCDS2229.1_ex3_2:169733762-169733785:+_5-2	SPC25	28	117
CBS_CCDS13693.1_ex12_21:44486360-44486383:-_5-1	CBS	498	613
FAM47B_CCDS14236.1_ex0_X:34962147-34962170:+_5-5	FAM47B	461	381
FRZB_CCDS2286.1_ex5_2:183731157-183731180:+_5-5	FRZB	1107	774
EXOC3L1_CCDS10832.1_ex11_16:67222917-67222940:-_5-4	EXOC3L1	439	354
KHDC1_CCDS43480.1_ex1_6:73951838-73951861:-_5-3	KHDC1	523	652
MRM1_CCDS32631.1_ex0_17:34958543-34958566:-_5-3	MRM1	611	719
HERC6_CCDS47098.1_ex8_4:89326071-89326094:+_5-5	HERC6	451	500
sgRPS27A_8	RPS27A_LS	43	348
NOL11_CCDS11671.1_ex8_17:65732117-65732140:+_5-5	NOL11	151	370
EDEM2_CCDS13247.1_ex10_20:33734944-33734967:+_5-5	EDEM2	480	568
PAK4_CCDS12528.1_ex0_19:39660315-39660338:-_5-1	PAK4	200	466
LCN1_CCDS6991.1_ex2_9:138415067-138415090:+_5-3	LCN1	335	587
RICTOR_CCDS34148.1_ex28_5:38975633-38975656:-_5-3	RICTOR	553	540
WDFY1_CCDS33387.1_ex6_2:224763710-224763733:+_5-2	WDFY1	480	517
TUSC5_CCDS42225.1_ex0_17:1183369-1183392:+_5-1	TUSC5	71	301
sgPHF6_8	PHF6_LS	68	208
DUSP1_CCDS4380.1_ex2_5:172197156-172197179:+_5-1	DUSP1	463	319
sgHSPA1L_6	HSPA1L_LS	329	431
ADAMTSL4_CCDS30852.1_ex4_1:150526872-150526895:-_5-4	ADAMTSL4	282	317
sgRNASEL_8	RNASEL_LS	167	340
MST1R_CCDS2807.1_ex19_3:49940802-49940825:+_5-4	MST1R	626	558
CCDC170_CCDS43515.1_ex5_6:151894532-151894555:-_5-4	CCDC170	326	420
RGS4_CCDS1243.1_ex1_1:163042267-163042290:+_12-4	RGS4	121	299
GRIP1_CCDS41807.1_ex21_12:66935655-66935678:+_5-3	GRIP1	666	473
LAMC2_CCDS1352.1_ex9_1:183196751-183196774:-_5-4	LAMC2	343	511
sgYBX3_5	YBX3_LS	182	423
TIGD6_CCDS4301.1_ex0_5:149375213-149375236:+_5-2	TIGD6	478	393
ARIH2_CCDS2780.1_ex3_3:49004592-49004615:+_5-3	ARIH2	366	371
TTLL4_CCDS2422.1_ex0_2:219603247-219603270:-_5-3	TTLL4	600	533
GDF2_CCDS7219.1_ex0_10:48414303-48414326:+_5-2	GDF2	490	487
FBXL20_CCDS32640.1_ex7_17:37438980-37439003:-_5-1	FBXL20	458	501
CD84_CCDS1206.1_ex5_1:160535277-160535300:-_7-6	CD84	311	338
SBNO1_CCDS53844.1_ex18_12:123810715-123810738:-_5-1	SBNO1	112	700
IFNB1_CCDS6495.1_ex0_9:21077522-21077545:+_5-1	IFNB1	385	323
sgBCAS2_7	BCAS2_LS	292	528
KLF13_CCDS10025.1_ex0_15:31619570-31619593:-_5-2	KLF13	342	575
HORMAD2_CCDS46683.1_ex1_22:30494941-30494964:-_5-2	HORMAD2	60	259
SLC9A5_CCDS42178.1_ex2_16:67288915-67288938:+_5-2	SLC9A5	117	400
sgTOPBP1_8	TOPBP1_LS	284	483
P2RY6_CCDS8220.1_ex0_11:73007839-73007862:-_5-4	P2RY6	284	295
ASPH_CCDS34898.1_ex22_8:62593567-62593590:-_10-6	ASPH	62	142
WDR4_CCDS13691.1_ex7_21:44283605-44283628:-_5-3	WDR4	753	721
MCOLN2_CCDS30762.1_ex12_1:85431269-85431292:-_5-5	MCOLN2	129	370
sgBRCA1_1	BRCA1_LS	137	405
NUPL1_CCDS31949.1_ex3_13:25887818-25887841:-_5-4	NUPL1	125	229
BST1_CCDS3416.1_ex2_4:15709247-15709270:+_5-5	BST1	94	286
STAU1_CCDS13414.1_ex6_20:47739659-47739682:-_5-1	STAU1	1074	811
SLC45A1_CCDS30577.1_ex0_1:8384693-8384716:-_5-1	SLC45A1	1381	701
sgCHD5_6	CHD5_LS	13	216
CDK20_CCDS35060.1_ex5_9:90586148-90586171:-_5-3	CDK20	787	713
CHD2_CCDS10374.2_ex2_15:93470533-93470556:-_5-3	CHD2	27	218
TBPL2_CCDS9724.1_ex5_14:55903640-55903663:+_5-3	TBPL2	105	362
sgPOLR2L_4	POLR2L_LS	84	362
DYNC1LI1_CCDS2654.1_ex8_3:32582578-32582601:-_5-2	DYNC1LI1	91	389
SLC35C1_CCDS44575.1_ex0_11:45827664-45827687:-_5-2	SLC35C1	586	647
sgPRKACG_6	PRKACG_LS	319	544
ATXN1L_CCDS45523.1_ex0_16:71883955-71883978:-_5-2	ATXN1L	279	380
SEMA4G_CCDS55724.1_ex1_10:102732999-102733022:+_5-2	SEMA4G	733	378
ZNF626_CCDS32976.1_ex1_19:20828509-20828532:+_7-3	ZNF626	519	419
sgCLTC_9	CLTC_LS	196	388
FAM181A_CCDS55939.1_ex0_14:94395157-94395180:-_5-5	FAM181A	474	413
sgBRD2_2	BRD2_LS	110	400
IL3_CCDS4149.1_ex2_5:131397999-131398022:+_5-4	IL3	14	94
LAMB1_CCDS5750.1_ex19_7:107603425-107603448:-_5-4	LAMB1	782	429
CYP1B1_CCDS1793.1_ex1_2:38302299-38302322:-_5-3	CYP1B1	1668	851
C6orf136_CCDS54979.1_ex0_6:30615126-30615149:-_12-1	C6orf136	580	718
NEDD4_CCDS10156.1_ex19_15:56152909-56152932:-_5-5	NEDD4	459	247
CXCR6_CCDS2735.1_ex0_3:45988225-45988248:-_5-3	CXCR6	266	455
SLC12A2_CCDS4144.1_ex0_5:127420310-127420333:-_5-2	SLC12A2	631	615
sgNEK3_8	NEK3_LS	219	248
DEFB105B_CCDS34814.1_ex2_8:7346959-7346982:+_3-2	DEFB105B	642	522
DTWD2_CCDS34216.1_ex4_5:118280328-118280351:+_5-4	DTWD2	346	593
POU6F2_CCDS34620.2_ex2_7:39243910-39243933:-_5-2	POU6F2	1252	562
SLC22A1_CCDS5274.1_ex0_6:160543262-160543285:-_5-1	SLC22A1	691	835
TAS1R2_CCDS187.1_ex3_1:19181027-19181050:+_5-2	TAS1R2	1032	999
CASP2_CCDS47733.1_ex1_7:142988671-142988694:+_6-2	CASP2	27	177
sgINSR_3	INSR_LS	257	446
IMPA1_CCDS47883.1_ex6_8:82592944-82592967:+_5-5	IMPA1	302	234
TGFBR1_CCDS47998.1_ex2_9:101900279-101900302:+_5-4	TGFBR1	446	433
NPB_CCDS11790.1_ex1_17:79860506-79860529:-_5-5	NPB	318	536
RAB39B_CCDS14766.1_ex1_X:154493357-154493380:+_5-2	RAB39B	741	506
sgWEE2_6	WEE2_LS	534	444
FBXO28_CCDS1539.1_ex0_1:224301998-224302021:-_5-1	FBXO28	536	487
sgNOL8_6	NOL8_LS	121	297
CPNE4_CCDS3072.1_ex13_3:131442284-131442307:-_5-5	CPNE4	738	808
RAB11FIP5_CCDS1923.1_ex3_2:73316336-73316359:+_5-2	RAB11FIP5	394	415
IGSF21_CCDS184.1_ex4_1:18688718-18688741:-_5-5	IGSF21	247	411
HMOX2_CCDS10517.1_ex2_16:4557934-4557957:+_5-3	HMOX2	609	428
N4BP1_CCDS45479.1_ex5_16:48595973-48595996:-_5-4	N4BP1	291	292
ZNF354C_CCDS4443.1_ex3_5:178505856-178505879:-_5-4	ZNF354C	59	108
SEMA6B_CCDS12131.1_ex14_19:4558057-4558080:-_5-5	SEMA6B	1313	835
TFF1_CCDS13685.1_ex1_21:43783476-43783499:+_5-3	TFF1	259	380
C1orf65_CCDS1537.1_ex0_1:223567602-223567625:+_5-5	C1orf65	422	408
SYCE1L_CCDS45533.1_ex3_16:77242385-77242408:+_5-3	SYCE1L	505	441
FZD1_CCDS5620.1_ex0_7:90894337-90894360:-_5-1	FZD1	891	790
QRFP_CCDS6936.1_ex0_9:133769104-133769127:-_5-4	QRFP	769	547
NKX6-3_CCDS6118.1_ex0_8:41504168-41504191:+_5-1	NKX6-3	822	563
C3orf27_CCDS3050.1_ex0_3:128292424-128292447:+_5-4	C3orf27	297	330
RAD9B_CCDS66469.1_ex4_12:110956524-110956547:+_5-4	RAD9B	116	142
ACTR1B_CCDS2033.1_ex7_2:98275840-98275863:-_5-3	ACTR1B	812	375
KRT85_CCDS8824.1_ex8_12:52761050-52761073:+_5-4	KRT85	633	380
CXCL11_CCDS3574.1_ex2_4:76956429-76956452:-_4-3	CXCL11	69	224
TEX10_CCDS55330.1_ex11_9:103108441-103108464:+_5-1	TEX10	155	333
sgSTAG2_4	STAG2_LS	593	273
TDRD6_CCDS34470.1_ex0_6:46656479-46656502:-_5-1	TDRD6	668	739
C9orf72_CCDS6522.1_ex9_9:27566809-27566832:-_5-3	C9orf72	65	135
sgKANSL3_4	KANSL3_LS	150	448
SELE_CCDS1283.1_ex10_1:169701859-169701882:+_5-5	SELE	389	670
SCNN1D_CCDS44037.2_ex8_1:1222512-1222535:+_5-5	SCNN1D	692	531
SEMA3E_CCDS34674.1_ex13_7:83095872-83095895:-_5-5	SEMA3E	171	214
ATP6V0E2_CCDS47742.1_ex0_7:149571248-149571271:-_5-5	ATP6V0E2	125	251
RAB39A_CCDS8338.1_ex0_11:107799420-107799443:-_5-1	RAB39A	1224	636
TOM1L2_CCDS32584.1_ex9_17:17786017-17786040:-_5-2	TOM1L2	203	387
ZNF19_CCDS10901.1_ex0_16:71509822-71509845:-_5-1	ZNF19	641	554
C17orf59_CCDS11133.2_ex0_17:8093200-8093223:-_5-5	C17orf59	184	489
MMEL1_CCDS30569.2_ex16_1:2537683-2537706:+_5-3	MMEL1	427	509
sgROR1_8	ROR1_LS	215	389
PACSIN1_CCDS4793.1_ex1_6:34495243-34495266:+_5-4	PACSIN1	434	344
NDUFA10_CCDS2531.1_ex7_2:240960803-240960826:-_5-4	NDUFA10	451	506
MTIF2_CCDS1853.1_ex9_2:55481301-55481324:+_5-4	MTIF2	110	298
TEX13B_CCDS14534.1_ex1_X:107225089-107225112:-_5-4	TEX13B	371	676
ROM1_CCDS8024.1_ex0_11:62381090-62381113:+_5-3	ROM1	1893	796
EDAR_CCDS2081.1_ex8_2:109545769-109545792:+_5-3	EDAR	60	723
OTOS_CCDS2533.1_ex0_2:241078731-241078754:+_5-3	OTOS	863	583
ZNF211_CCDS12956.1_ex3_19:58152233-58152256:+_5-1	ZNF211	482	554
TUBGCP6_CCDS14087.1_ex15_22:50664263-50664286:-_5-3	TUBGCP6	942	1175
DNASE2B_CCDS44167.1_ex5_1:84880383-84880406:+_8-8	DNASE2B	21	159
NADK_CCDS30565.1_ex8_1:1688705-1688728:+_5-5	NADK	1418	678
IFI30_CCDS46015.1_ex0_19:18284742-18284765:+_5-1	IFI30	206	308
DENND4B_CCDS44228.1_ex24_1:153915034-153915057:-_5-4	DENND4B	1282	733
CTRL00853	NON-TARGETING	718	404
C8orf59_CCDS55255.1_ex2_8:86129613-86129636:-_3-3	C8orf59	98	56
AGMO_CCDS34604.1_ex11_7:15599786-15599809:-_5-3	AGMO	495	322
sgPHF20_2	PHF20_LS	238	265
CA1_CCDS6237.1_ex4_8:86249172-86249195:-_5-2	CA1	50	385
TSPAN2_CCDS881.1_ex6_1:115615567-115615590:-_5-5	TSPAN2	466	597
MRPL43_CCDS7502.1_ex4_10:102747076-102747099:+_5-5	MRPL43	755	660
THEMIS_CCDS34534.1_ex3_6:128150991-128151014:-_5-5	THEMIS	237	309
SLC25A4_CCDS34114.1_ex1_4:186065979-186066002:+_5-2	SLC25A4	98	397
ZNF135_CCDS12970.2_ex3_19:58578204-58578227:+_5-2	ZNF135	670	773
FHL2_CCDS2070.1_ex3_2:105990169-105990192:-_5-4	FHL2	170	253
MTG2_CCDS13492.1_ex2_20:60772933-60772956:+_5-3	MTG2	549	570
VSIG8_CCDS30913.1_ex4_1:159827942-159827965:+_5-3	VSIG8	216	541
EPHA4_CCDS2447.1_ex11_2:222322621-222322644:-_5-1	EPHA4	619	623
ORC1_CCDS566.1_ex12_1:52861793-52861816:-_5-3	ORC1	131	224
LRRC63_CCDS61325.1_ex1_13:46802047-46802070:-_5-2	LRRC63	632	302
BMP3_CCDS3588.1_ex1_4:81967177-81967200:+_5-3	BMP3	209	244
CD1A_CCDS1174.1_ex1_1:158224936-158224959:+_5-1	CD1A	70	450
CLEC6A_CCDS31739.1_ex2_12:8612207-8612230:+_5-1	CLEC6A	111	183
EEF1G_CCDS44626.1_ex8_11:62340072-62340095:+_5-4	EEF1G	47	462
GSTA1_CCDS4945.1_ex2_6:52658993-52659016:+_1-1	GSTA1	858	607
GJA3_CCDS9289.1_ex0_13:20716502-20716525:+_5-1	GJA3	377	660
MAGEA11_CCDS48180.1_ex1_X:148796173-148796196:+_5-1	MAGEA11	241	310
ATL3_CCDS41663.1_ex6_11:63411668-63411691:-_5-1	ATL3	202	350
LCK_CCDS359.1_ex5_1:32741515-32741538:+_5-4	LCK	320	559
APOBEC3B_CCDS13982.1_ex4_22:39385506-39385529:-_5-3	APOBEC3B	343	332
KLHL9_CCDS6503.1_ex0_9:21334042-21334065:+_5-2	KLHL9	239	305
RGS7_CCDS31071.1_ex15_1:241261994-241262017:+_5-5	RGS7	389	459
GNRHR_CCDS3517.1_ex2_4:68619611-68619634:+_5-2	GNRHR	974	600
sgSTK10_7	STK10_LS	126	246
MYOM3_CCDS41281.1_ex31_1:24426212-24426235:+_5-5	MYOM3	149	370
CYR61_CCDS706.1_ex2_1:86047881-86047904:+_5-5	CYR61	302	605
TMEM41B_CCDS31424.1_ex5_11:9321185-9321208:+_7-4	TMEM41B	51	163
PLOD1_CCDS142.1_ex6_1:12017053-12017076:+_5-2	PLOD1	338	547
B3GALTL_CCDS9341.1_ex5_13:31822093-31822116:-_5-3	B3GALTL	2	44
sgUSP49_4	USP49_LS	448	351
RNF213_CCDS11772.1_ex2_17:78261842-78261865:-_5-5	RNF213	679	553
AQP8_CCDS10626.1_ex1_16:25228613-25228636:+_5-1	AQP8	687	455
UVSSA_CCDS33938.1_ex4_4:1348573-1348596:-_5-2	UVSSA	1081	933
sgCSNK1E_5	CSNK1E_LS	96	299
CDRT1_CCDS45619.1_ex11_17:15522718-15522741:-_5-5	CDRT1	358	333
ALDH7A1_CCDS4137.2_ex12_5:125912840-125912863:+_5-2	ALDH7A1	235	235
CAMTA2_CCDS11063.1_ex20_17:4889173-4889196:-_5-5	CAMTA2	145	246
OXGR1_CCDS9482.1_ex0_13:97639886-97639909:+_5-5	OXGR1	106	203
ZXDB_CCDS35313.1_ex0_X:57619626-57619649:+_5-5	ZXDB	750	487
SKOR1_CCDS58374.1_ex4_15:68118396-68118419:+_5-3	SKOR1	1264	832
ATRN_CCDS13053.1_ex8_20:3542959-3542982:-_5-3	ATRN	230	325
SQRDL_CCDS10127.1_ex0_15:45951231-45951254:-_5-1	SQRDL	869	857
CSN2_CCDS3532.1_ex1_4:70823463-70823486:+_5-4	CSN2	323	508
SFRP5_CCDS7472.1_ex2_10:99531479-99531502:-_5-5	SFRP5	523	644
SREK1_CCDS3991.1_ex4_5:65460653-65460676:-_5-4	SREK1	237	655
MXI1_CCDS31284.1_ex0_10:111988063-111988086:-_7-3	MXI1	1157	648
MAN1B1_CCDS7029.1_ex1_9:139982533-139982556:+_5-1	MAN1B1	400	484
SEMA4B_CCDS45347.1_ex5_15:90764645-90764668:-_5-5	SEMA4B	592	762
CALD1_CCDS47716.1_ex2_7:134617837-134617860:+_5-4	CALD1	598	509
CLEC16A_CCDS45409.1_ex6_16:11066876-11066899:-_5-3	CLEC16A	325	320
ATXN7L1_CCDS34727.1_ex2_7:105516304-105516327:-_11-8	ATXN7L1	74	141
DEFB116_CCDS42860.1_ex0_20:29891122-29891145:+_5-1	DEFB116	250	589
TFCP2_CCDS55827.1_ex7_12:51500367-51500390:+_5-1	TFCP2	938	748
FAF2_CCDS34296.1_ex2_5:175913415-175913438:-_5-1	FAF2	666	529
MYL5_CCDS43197.1_ex3_4:673733-673756:+_5-4	MYL5	514	487
PTP4A3_CCDS6382.1_ex1_8:142435194-142435217:+_5-2	PTP4A3	470	466
FAM46A_CCDS34489.1_ex1_6:82461493-82461516:-_5-3	FAM46A	1531	523
ARPP21_CCDS2661.1_ex2_3:35725205-35725228:+_8-5	ARPP21	1053	509
SEC23A_CCDS9668.1_ex18_14:39565128-39565151:+_5-4	SEC23A	686	538
TIMM17B_CCDS14308.1_ex2_X:48751491-48751514:-_5-1	TIMM17B	620	711
sgDAPK2_1	DAPK2_LS	107	381
PIEZO1_CCDS54058.1_ex37_16:88801390-88801413:-_5-2	PIEZO1	286	355
ACD_CCDS10842.1_ex10_16:67693882-67693905:-_5-3	ACD	679	499
LRR1_CCDS9686.1_ex1_14:50069159-50069182:-_5-5	LRR1	24	242
NDP_CCDS14262.1_ex1_X:43817794-43817817:-_5-5	NDP	269	227
UST_CCDS5213.1_ex2_6:149262441-149262464:+_5-3	UST	1011	628
C14orf37_CCDS32089.1_ex6_14:58605813-58605836:+_5-5	C14orf37	193	179
CTRL00584	NON-TARGETING	722	420
PLXND1_CCDS33854.1_ex35_3:129324291-129324314:+_5-2	PLXND1	873	559
sgDHX32_5	DHX32_LS	429	244
TMEM231_CCDS45530.1_ex5_16:75589841-75589864:-_5-5	TMEM231	521	566
PPP2R2A_CCDS34867.1_ex5_8:26218637-26218660:+_5-4	PPP2R2A	38	267
JADE1_CCDS34062.1_ex5_4:129776840-129776863:-_5-5	JADE1	303	472
RTN4RL1_CCDS45569.1_ex0_17:1840815-1840838:+_5-4	RTN4RL1	821	678
MTERFD1_CCDS6270.1_ex6_8:97270686-97270709:+_5-4	MTERFD1	366	331
VWA1_CCDS27.1_ex1_1:1372728-1372751:+_7-3	VWA1	1191	710
ST3GAL1_CCDS6373.1_ex4_8:134478167-134478190:+_5-2	ST3GAL1	34	8
GCNT2_CCDS34338.1_ex0_6:10529812-10529835:-_15-5	GCNT2	491	416
SRD5A1_CCDS3870.1_ex0_5:6633953-6633976:+_5-3	SRD5A1	1006	526
KIAA1407_CCDS2977.1_ex9_3:113737652-113737675:-_5-3	KIAA1407	85	250
sgMRPS35_10	MRPS35_LS	8	85
WWOX_CCDS42196.1_ex0_16:78133765-78133788:+_8-1	WWOX	250	621
ALDH1A3_CCDS10389.1_ex3_15:101432714-101432737:+_5-3	ALDH1A3	491	354
HSF2BP_CCDS13697.1_ex2_21:45033759-45033782:+_5-1	HSF2BP	329	385
HOXC13_CCDS8865.1_ex0_12:54333171-54333194:-_5-5	HOXC13	719	449
MMAA_CCDS3766.1_ex0_4:146560708-146560731:+_5-3	MMAA	464	403
NANOS1_CCDS7607.1_ex0_10:120789462-120789485:+_5-2	NANOS1	499	692
KRTAP19-3_CCDS13596.1_ex0_21:31864102-31864125:-_4-1	KRTAP19-3	409	537
RPS8_CCDS513.1_ex2_1:45242393-45242416:+_5-2	RPS8	97	563
FAM212A_CCDS2804.1_ex1_3:49841699-49841722:-_5-1	FAM212A	352	504
MTA1_CCDS32169.1_ex6_14:105920630-105920653:+_5-5	MTA1	82	100
MRPL15_CCDS6158.1_ex2_8:55049846-55049869:-_5-3	MRPL15	386	355
TSPYL6_CCDS42682.1_ex0_2:54482914-54482937:-_5-1	TSPYL6	923	849
CD55_CCDS31006.1_ex1_1:207495832-207495855:+_5-2	CD55	90	464
FAM132A_CCDS30554.1_ex4_1:1179359-1179382:+_5-1	FAM132A	864	894
GOLGA7_CCDS34887.1_ex1_8:41355096-41355119:+_5-3	GOLGA7	267	520
NCLN_CCDS32869.1_ex2_19:3193328-3193351:-_5-3	NCLN	191	255
MUC5B_CCDS44515.2_ex30_11:1262522-1262545:+_5-5	MUC5B	606	590
TEX11_CCDS35323.1_ex18_X:69945129-69945152:+_5-2	TEX11	128	176
ZC3H4_CCDS42582.1_ex3_19:47575648-47575671:-_5-2	ZC3H4	963	655
CEP192_CCDS32792.2_ex17_18:13056062-13056085:-_5-5	CEP192	113	422
ECSIT_CCDS12262.1_ex4_19:11623974-11623997:+_12-6	ECSIT	443	474
SLC23A3_CCDS42819.1_ex7_2:220033781-220033804:-_5-3	SLC23A3	1153	969
LRRC45_CCDS11797.1_ex4_17:79983255-79983278:-_5-3	LRRC45	512	586
sgPRKCE_3	PRKCE_LS	133	275
CLPTM1_CCDS12651.1_ex3_19:45477771-45477794:+_5-1	CLPTM1	497	502
GALNT10_CCDS4325.1_ex3_5:153709249-153709272:-_5-2	GALNT10	1092	856
GABRB2_CCDS4354.1_ex4_5:160838023-160838046:-_5-1	GABRB2	868	477
XPNPEP1_CCDS53576.1_ex15_10:111651531-111651554:+_5-5	XPNPEP1	1068	675
ADH1A_CCDS3648.1_ex3_4:100203682-100203705:-_5-1	ADH1A	284	348
sgBLM_5	BLM_LS	525	373
sgNUAK1_10	NUAK1_LS	387	413
CBX8_CCDS11765.1_ex1_17:77769883-77769906:-_5-4	CBX8	384	423
TFIP11_CCDS13838.1_ex10_22:26902869-26902892:+_5-4	TFIP11	134	660
GJB3_CCDS384.1_ex0_1:35250671-35250694:+_5-3	GJB3	440	598
NUS1_CCDS5118.1_ex0_6:117997166-117997189:-_5-3	NUS1	111	267
CEPT1_CCDS830.1_ex0_1:111690521-111690544:-_5-1	CEPT1	348	376
FMNL2_CCDS46429.1_ex3_2:153405602-153405625:-_5-2	FMNL2	59	285
sgPTK7_3	PTK7_LS	401	686
CLCA1_CCDS709.1_ex2_1:86939537-86939560:+_5-1	CLCA1	432	431
SHROOM4_CCDS35277.1_ex6_X:50381275-50381298:+_5-4	SHROOM4	709	562
EIF2AK3_CCDS33241.1_ex12_2:88890386-88890409:-_5-2	EIF2AK3	356	473
C4orf36_CCDS3615.1_ex1_4:87809370-87809393:+_5-5	C4orf36	581	530
sgSTK35_9	STK35_LS	569	587
MED16_CCDS12047.1_ex9_19:881654-881677:-_5-2	MED16	373	549
ULBP2_CCDS5222.1_ex1_6:150266667-150266690:+_5-4	ULBP2	1224	684
RPL36A_CCDS14483.2_ex2_X:100646739-100646762:+_5-5	RPL36A	54	262
SLC9A9_CCDS33872.1_ex9_3:143297482-143297505:+_5-3	SLC9A9	42	309
ITLN1_CCDS1211.1_ex3_1:160850993-160851016:-_5-3	ITLN1	1826	611
CXADR_CCDS33519.1_ex1_21:18919489-18919512:+_7-5	CXADR	426	335
OTUD5_CCDS14313.1_ex4_X:48791737-48791760:-_5-2	OTUD5	679	467
sgPSMC3_10	PSMC3_LS	31	474
sgSMARCC1_8	SMARCC1_LS	492	672
CTSW_CCDS8117.1_ex3_11:65649657-65649680:+_5-3	CTSW	561	677
ZNF664_CCDS9257.1_ex0_12:124497077-124497100:-_5-5	ZNF664	428	575
sgLRRK2_2	LRRK2_LS	292	305
sgNEK10_6	NEK10_LS	77	206
sgPOLR2A_5	POLR2A_LS	135	363
PPP1R3G_CCDS47366.1_ex0_6:5085883-5085906:+_5-1	PPP1R3G	552	616
ZSCAN10_CCDS10493.1_ex0_16:3139908-3139931:-_5-2	ZSCAN10	289	509
NUDT13_CCDS31220.1_ex3_10:74883989-74884012:+_11-5	NUDT13	143	321
NOTCH2NL_CCDS909.1_ex1_1:145273423-145273446:-_5-5	NOTCH2NL	136	481
PCDHAC1_CCDS4241.1_ex0_5:140307004-140307027:+_5-2	PCDHAC1	622	527
UBE2D1_CCDS7252.1_ex3_10:60123368-60123391:-_5-2	UBE2D1	669	688
ZNF582_CCDS33121.1_ex0_19:56896478-56896501:-_5-4	ZNF582	293	405
TBKBP1_CCDS45722.1_ex2_17:45774501-45774524:+_5-3	TBKBP1	166	495
SMG7_CCDS1355.1_ex8_1:183502375-183502398:-_5-3	SMG7	218	352
SYT11_CCDS1122.1_ex1_1:155838326-155838349:+_5-5	SYT11	700	658
SH2D2A_CCDS1159.1_ex2_1:156779497-156779520:-_5-2	SH2D2A	380	399
SSTR1_CCDS9666.1_ex0_14:38678718-38678741:+_5-1	SSTR1	289	531
ZNF561_CCDS12216.2_ex0_19:9722004-9722027:-_5-3	ZNF561	526	409
MSR1_CCDS5995.1_ex5_8:16021675-16021698:-_5-1	MSR1	345	301
OAF_CCDS8430.1_ex0_11:120082201-120082224:+_5-2	OAF	483	623
HCFC1_CCDS44020.1_ex17_X:153224805-153224828:+_5-2	HCFC1	303	716
LY86_CCDS4498.1_ex0_6:6589092-6589115:-_5-3	LY86	365	385
USPL1_CCDS9336.1_ex2_13:31205188-31205211:-_5-2	USPL1	105	388
ELK3_CCDS9060.1_ex1_12:96640943-96640966:-_5-3	ELK3	156	361
DCLK1_CCDS55895.1_ex6_13:36396949-36396972:-_5-2	DCLK1	980	609
C17orf62_CCDS32776.1_ex2_17:80403809-80403832:+_5-4	C17orf62	977	597
ZNF737_CCDS54238.1_ex0_19:20728192-20728215:+_5-1	ZNF737	632	511
RNF152_CCDS11978.1_ex0_18:59483520-59483543:+_5-5	RNF152	1055	614
GLYCTK_CCDS2852.1_ex0_3:52324695-52324718:-_5-3	GLYCTK	1295	644
FBXO40_CCDS33835.1_ex1_3:121340634-121340657:-_5-2	FBXO40	204	387
RANBP6_CCDS6467.1_ex0_9:6015373-6015396:+_5-5	RANBP6	816	682
KRTAP10-10_CCDS33585.1_ex0_21:46057509-46057532:-_5-3	KRTAP10-10	315	622
CCDC14_CCDS3025.2_ex5_3:123666038-123666061:+_5-2	CCDC14	558	620
TMPRSS15_CCDS13571.1_ex12_21:19713794-19713817:-_5-1	TMPRSS15	168	96
CCDC120_CCDS14316.1_ex5_X:48923044-48923067:+_5-4	CCDC120	364	764
MRPL40_CCDS13760.1_ex1_22:19420826-19420849:-_5-1	MRPL40	495	393
PCDHGA1_CCDS54922.1_ex0_5:140710337-140710360:+_5-1	PCDHGA1	103	257
DDX19A_CCDS10889.1_ex4_16:70395394-70395417:-_5-2	DDX19A	742	585
KLRC4_CCDS8624.1_ex1_12:10560966-10560989:-_4-1	KLRC4	128	216
CTRL00593	NON-TARGETING	62	154
BTN1A1_CCDS4614.1_ex2_6:26505242-26505265:-_5-5	BTN1A1	521	408
sgSIRT2_1	SIRT2_LS	141	378
ZNF563_CCDS12270.1_ex0_19:12430263-12430286:-_5-1	ZNF563	0	0
FBXO46_CCDS46116.1_ex0_19:46216351-46216374:-_5-4	FBXO46	325	587
PKN2_CCDS714.1_ex2_1:89225938-89225961:-_5-1	PKN2	176	342
SEC16B_CCDS44281.1_ex24_1:177936891-177936914:-_5-5	SEC16B	699	604
COLQ_CCDS33709.1_ex15_3:15531030-15531053:-_5-4	COLQ	406	499
TXK_CCDS3480.1_ex6_4:48091810-48091833:-_5-2	TXK	530	490
MRPS23_CCDS11598.1_ex2_17:55918542-55918565:-_5-1	MRPS23	503	328
